"GeneID"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"gene_name"	"gene_chr"	"gene_start"	"gene_end"	"gene_strand"	"gene_length"	"gene_biotype"	"gene_description"
"ENSG00000204335"	77.0589381263205	-2.07742753965991	0.261320719245092	-7.94972379404597	1.86927810729307e-15	1.03554102998187e-14	"SP5"	"2"	170715351	170718078	"+"	2060	"protein_coding"	"Sp5 transcription factor [Source:HGNC Symbol;Acc:HGNC:14529]"
"ENSG00000206530"	92.8996456552204	-1.85209757000877	0.233001283939695	-7.94887280744827	1.88216172143351e-15	1.04230294897528e-14	"CFAP44"	"3"	113286947	113441610	"-"	12143	"protein_coding"	"cilia and flagella associated protein 44 [Source:HGNC Symbol;Acc:HGNC:25631]"
"ENSG00000150051"	104.577494961434	1.62665776215212	0.205098690321823	7.93109775396281	2.17217146858365e-15	1.19858988065606e-14	"MKX"	"10"	27672875	27746060	"-"	4106	"protein_coding"	"mohawk homeobox [Source:HGNC Symbol;Acc:HGNC:23729]"
"ENSG00000154451"	90.9609062635444	1.80236218781584	0.227293251692612	7.92967751745363	2.19715681803334e-15	1.21173828040471e-14	"GBP5"	"1"	89258950	89272804	"-"	8143	"protein_coding"	"guanylate binding protein 5 [Source:HGNC Symbol;Acc:HGNC:19895]"
"ENSG00000029534"	260.456182280461	-1.07916495880044	0.136162640540362	-7.92555839485608	2.27123386414037e-15	1.25145636697477e-14	"ANK1"	"8"	41653220	41896762	"-"	10797	"protein_coding"	"ankyrin 1 [Source:HGNC Symbol;Acc:HGNC:492]"
"ENSG00000196358"	115.113000879835	1.65712852378716	0.209502892724684	7.9098121378441	2.57777592326718e-15	1.41731611163482e-14	"NTNG2"	"9"	132161676	132244534	"+"	7845	"protein_coding"	"netrin G2 [Source:HGNC Symbol;Acc:HGNC:14288]"
"ENSG00000247095"	51.5824530550887	-2.83498111803588	0.358443930139737	-7.90913412016958	2.59185263398147e-15	1.42454665670493e-14	"MIR210HG"	"11"	565660	568457	"-"	2321	"lincRNA"	"MIR210 host gene [Source:HGNC Symbol;Acc:HGNC:39524]"
"ENSG00000223459"	116.437522888982	-1.64529522443898	0.208157012599053	-7.90410663515864	2.69861940960999e-15	1.48216926088683e-14	"TCAF1P1"	"7"	143598039	143604839	"+"	2233	"unprocessed_pseudogene"	"TRPM8 channel associated factor 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:33604]"
"ENSG00000230487"	105.220053858162	1.68441855677199	0.213383677309257	7.89384913603659	2.93006328816717e-15	1.60527398950013e-14	"PSMG3-AS1"	"7"	1570073	1589626	"+"	6355	"lincRNA"	"PSMG3 antisense RNA 1 (head to head) [Source:HGNC Symbol;Acc:HGNC:22230]"
"ENSG00000100867"	62.2068628213796	2.21955070521679	0.281851774012163	7.87488641146892	3.41052562411761e-15	1.86650751339115e-14	"DHRS2"	"14"	23630115	23645639	"+"	7556	"protein_coding"	"dehydrogenase/reductase 2 [Source:HGNC Symbol;Acc:HGNC:18349]"
"ENSG00000174607"	215.096962044804	1.23211679627524	0.156880202544445	7.85387050941737	4.03390772701031e-15	2.19440015814451e-14	"UGT8"	"4"	114598455	114678224	"+"	4699	"protein_coding"	"UDP glycosyltransferase 8 [Source:HGNC Symbol;Acc:HGNC:12555]"
"ENSG00000125657"	173.227355776559	1.34553577166491	0.171342725018666	7.85289116604356	4.06554447060926e-15	2.21082842473852e-14	"TNFSF9"	"19"	6530999	6535928	"+"	1665	"protein_coding"	"TNF superfamily member 9 [Source:HGNC Symbol;Acc:HGNC:11939]"
"ENSG00000189298"	189.244123263613	-1.19705770852783	0.152859962780731	-7.83107418549446	4.83719130374139e-15	2.61933653702068e-14	"ZKSCAN3"	"6"	28349914	28369177	"+"	4842	"protein_coding"	"zinc finger with KRAB and SCAN domains 3 [Source:HGNC Symbol;Acc:HGNC:13853]"
"ENSG00000138193"	296.480451363737	-1.00302095089096	0.128185392202226	-7.82476796816739	5.08594089937555e-15	2.75112921223606e-14	"PLCE1"	"10"	94030812	94332823	"+"	12930	"protein_coding"	"phospholipase C epsilon 1 [Source:HGNC Symbol;Acc:HGNC:17175]"
"ENSG00000168301"	191.385483439187	-1.17037027893221	0.149692384791188	-7.81850246132962	5.34554408118822e-15	2.8885089618897e-14	"KCTD6"	"3"	58492114	58502360	"+"	3068	"protein_coding"	"potassium channel tetramerization domain containing 6 [Source:HGNC Symbol;Acc:HGNC:22235]"
"ENSG00000198846"	146.540615650417	-1.34022432079442	0.171624688921004	-7.80904151506603	5.76245187291231e-15	3.11269521112651e-14	"TOX"	"8"	58805418	59119208	"-"	4131	"protein_coding"	"thymocyte selection associated high mobility group box [Source:HGNC Symbol;Acc:HGNC:18988]"
"ENSG00000140398"	155.836914474893	-1.45824427115524	0.18687937410673	-7.80313118087827	6.03897172496892e-15	3.25634563676557e-14	"NEIL1"	"15"	75346955	75357114	"+"	6938	"protein_coding"	"nei like DNA glycosylase 1 [Source:HGNC Symbol;Acc:HGNC:18448]"
"ENSG00000133739"	153.274919157913	-1.35482702689169	0.173866652699769	-7.79233398615656	6.57825724563822e-15	3.54341419702025e-14	"LRRCC1"	"8"	85107147	85146076	"+"	5065	"protein_coding"	"leucine rich repeat and coiled-coil centrosomal protein 1 [Source:HGNC Symbol;Acc:HGNC:29373]"
"ENSG00000198056"	144.155171269263	-1.68210192351172	0.21596412377928	-7.78880257551882	6.7647209108827e-15	3.64130393607486e-14	"PRIM1"	"12"	56731596	56752373	"-"	2437	"protein_coding"	"DNA primase subunit 1 [Source:HGNC Symbol;Acc:HGNC:9369]"
"ENSG00000088386"	34.6765237009138	4.01209009578352	0.51524353905536	7.78678390250023	6.873636566133e-15	3.69863675877545e-14	"SLC15A1"	"13"	98683801	98752654	"-"	4192	"protein_coding"	"solute carrier family 15 member 1 [Source:HGNC Symbol;Acc:HGNC:10920]"
"ENSG00000243742"	34.5115478946287	4.43109378733191	0.569750568589856	7.77725206716153	7.41168351975085e-15	3.9798024177259e-14	"RPLP0P2"	"11"	61615036	61639449	"+"	3909	"transcribed_processed_pseudogene"	"ribosomal protein lateral stalk subunit P0 pseudogene 2 [Source:HGNC Symbol;Acc:HGNC:17960]"
"ENSG00000183317"	77.5125840687336	1.87751005705304	0.241419849808906	7.7769498180832	7.42940596437218e-15	3.98792677445575e-14	"EPHA10"	"1"	37713880	37765133	"-"	8152	"protein_coding"	"EPH receptor A10 [Source:HGNC Symbol;Acc:HGNC:19987]"
"ENSG00000114698"	269.361767939018	-1.01661031769971	0.130917641875351	-7.76526603395167	8.1474030679753e-15	4.36115688231496e-14	"PLSCR4"	"3"	146192339	146251179	"-"	4227	"protein_coding"	"phospholipid scramblase 4 [Source:HGNC Symbol;Acc:HGNC:16497]"
"ENSG00000278970"	187.452694678705	1.22976458241973	0.158423994386223	7.76248943339781	8.32783123092159e-15	4.45154119723759e-14	"HEIH"	"5"	180829954	180831605	"-"	1652	"TEC"	"hepatocellular carcinoma up-regulated EZH2-associated long non-coding RNA [Source:HGNC Symbol;Acc:HGNC:45049]"
"ENSG00000160181"	39.750871567199	3.06692699033385	0.395130638288481	7.76180506684655	8.3729031592513e-15	4.47407927064682e-14	"TFF2"	"21"	42346357	42351128	"-"	830	"protein_coding"	"trefoil factor 2 [Source:HGNC Symbol;Acc:HGNC:11756]"
"ENSG00000157833"	106.239283844643	1.78826271938576	0.23068602180158	7.7519335823646	9.05037274315836e-15	4.82602891787689e-14	"GAREM2"	"2"	26173091	26189663	"+"	5939	"protein_coding"	"GRB2 associated regulator of MAPK1 subtype 2 [Source:HGNC Symbol;Acc:HGNC:27172]"
"ENSG00000272913"	134.162124455787	1.37836225013732	0.177811634138573	7.75181138632996	9.05908815460921e-15	4.8290025007106e-14	"AC009237.14"	"2"	95525109	95526702	"-"	1594	"lincRNA"	"novel transcript"
"ENSG00000162769"	263.27584913777	-1.03103017326144	0.133160363054133	-7.74277081868803	9.72732874809186e-15	5.17803548306731e-14	"FLVCR1"	"1"	212858255	212899363	"+"	6442	"protein_coding"	"feline leukemia virus subgroup C cellular receptor 1 [Source:HGNC Symbol;Acc:HGNC:24682]"
"ENSG00000277632"	33.6723818899938	4.57525577928437	0.590982845094607	7.7417742617418	9.80389423733368e-15	5.2169875111429e-14	"CCL3"	"17"	36088256	36090169	"-"	1494	"protein_coding"	"C-C motif chemokine ligand 3 [Source:HGNC Symbol;Acc:HGNC:10627]"
"ENSG00000134184"	256.05990273508	-1.02370516452869	0.132474322114204	-7.72757428149863	1.0961520365309e-14	5.81690339082146e-14	"GSTM1"	"1"	109687814	109709039	"+"	2512	"protein_coding"	"glutathione S-transferase mu 1 [Source:HGNC Symbol;Acc:HGNC:4632]"
"ENSG00000127863"	87.0671380282072	-1.88628186999728	0.244260396526161	-7.72242204149229	1.14139730600411e-14	6.05074298951317e-14	"TNFRSF19"	"13"	23570370	23676104	"+"	5113	"protein_coding"	"TNF receptor superfamily member 19 [Source:HGNC Symbol;Acc:HGNC:11915]"
"ENSG00000106733"	74.7927399459975	2.0272198755927	0.262936000274342	7.70993653770325	1.25880318817562e-14	6.65936322107763e-14	"NMRK1"	"9"	75060573	75088217	"-"	3865	"protein_coding"	"nicotinamide riboside kinase 1 [Source:HGNC Symbol;Acc:HGNC:26057]"
"ENSG00000153093"	73.2915929487641	2.048485960297	0.265708922254333	7.70951138154185	1.26300358869988e-14	6.67928745567515e-14	"ACOXL"	"2"	110732573	111118222	"+"	5747	"protein_coding"	"acyl-CoA oxidase like [Source:HGNC Symbol;Acc:HGNC:25621]"
"ENSG00000135253"	52.6702641963965	2.48369112566431	0.322397848521386	7.7038080032335	1.32070236517883e-14	6.97722705560135e-14	"KCP"	"7"	128862451	128910719	"-"	8259	"protein_coding"	"kielin/chordin-like protein [Source:HGNC Symbol;Acc:HGNC:17585]"
"ENSG00000142675"	206.902793090212	-1.14625857285723	0.148869351686586	-7.6997619716276	1.36319922902133e-14	7.18939216292907e-14	"CNKSR1"	"1"	26177403	26189886	"+"	4043	"protein_coding"	"connector enhancer of kinase suppressor of Ras 1 [Source:HGNC Symbol;Acc:HGNC:19700]"
"ENSG00000123095"	194.633110972446	1.35286085915434	0.175839141017259	7.69374128722316	1.4289384704812e-14	7.52319966799545e-14	"BHLHE41"	"12"	26120026	26125127	"-"	3948	"protein_coding"	"basic helix-loop-helix family member e41 [Source:HGNC Symbol;Acc:HGNC:16617]"
"ENSG00000035115"	155.195746299272	1.43126519605877	0.186058919032359	7.69253741504241	1.44245279372474e-14	7.59175291777672e-14	"SH3YL1"	"2"	217730	266398	"-"	11165	"protein_coding"	"SH3 and SYLF domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29546]"
"ENSG00000159674"	68.4605073908142	-2.18648430638688	0.284880544236466	-7.67509172045104	1.65300330898067e-14	8.6761524753868e-14	"SPON2"	"4"	1166932	1208962	"-"	6013	"protein_coding"	"spondin 2 [Source:HGNC Symbol;Acc:HGNC:11253]"
"ENSG00000198915"	36.5985640433018	3.3826144715503	0.440815079220493	7.67354528237074	1.67306431158171e-14	8.77845203593894e-14	"RASGEF1A"	"10"	43194535	43266919	"-"	6073	"protein_coding"	"RasGEF domain family member 1A [Source:HGNC Symbol;Acc:HGNC:24246]"
"ENSG00000181004"	128.585772754628	1.49634599619739	0.195377159603601	7.65875601443541	1.87742678879306e-14	9.82726564096376e-14	"BBS12"	"4"	122732702	122744943	"+"	3432	"protein_coding"	"Bardet-Biedl syndrome 12 [Source:HGNC Symbol;Acc:HGNC:26648]"
"ENSG00000111962"	256.920517043221	1.0346196634804	0.135522008683844	7.63432946078924	2.26998746651076e-14	1.18257660632582e-13	"UST"	"6"	148747328	149076990	"+"	4563	"protein_coding"	"uronyl 2-sulfotransferase [Source:HGNC Symbol;Acc:HGNC:17223]"
"ENSG00000116106"	94.4253638896042	1.83534839339134	0.240423061669084	7.63382838838274	2.27883213963292e-14	1.18678245213652e-13	"EPHA4"	"2"	221418027	221574202	"-"	7554	"protein_coding"	"EPH receptor A4 [Source:HGNC Symbol;Acc:HGNC:3388]"
"ENSG00000196730"	93.8896351641509	-9.07801382076854	1.19183297479051	-7.61685069366723	2.59939712564204e-14	1.35052770620997e-13	"DAPK1"	"9"	87497228	87708633	"+"	8907	"protein_coding"	"death associated protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:2674]"
"ENSG00000134285"	187.417542242475	-1.29053765920046	0.169509907431552	-7.61334649257349	2.67088503797884e-14	1.38720106091379e-13	"FKBP11"	"12"	48921518	48926474	"-"	4957	"protein_coding"	"FK506 binding protein 11 [Source:HGNC Symbol;Acc:HGNC:18624]"
"ENSG00000101489"	51.0527500611233	2.46652466430375	0.324040828380474	7.61177125929225	2.70364748311466e-14	1.40374326291717e-13	"CELF4"	"18"	37243047	37566037	"-"	6532	"protein_coding"	"CUGBP Elav-like family member 4 [Source:HGNC Symbol;Acc:HGNC:14015]"
"ENSG00000123685"	229.213843008561	1.03228069784946	0.135665962802203	7.60898810967422	2.7625016178887e-14	1.43284979398516e-13	"BATF3"	"1"	212686418	212699985	"-"	2713	"protein_coding"	"basic leucine zipper ATF-like transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:28915]"
"ENSG00000233184"	95.6316640901044	1.77855159748456	0.234125177586767	7.59658408299736	3.04049769671873e-14	1.57385654664606e-13	"AC093157.1"	"1"	101025878	101087268	"+"	2840	"antisense"	"uncharacterized LOC102606465 [Source:NCBI gene;Acc:102606465]"
"ENSG00000215788"	102.030286403009	1.59120561720429	0.209611249700253	7.59122241520786	3.16901449582867e-14	1.6381760417953e-13	"TNFRSF25"	"1"	6460786	6466195	"-"	4283	"protein_coding"	"TNF receptor superfamily member 25 [Source:HGNC Symbol;Acc:HGNC:11910]"
"ENSG00000110195"	80.4913148504071	-1.83705780588582	0.242013181910629	-7.59073448554637	3.18097176717408e-14	1.64380482587189e-13	"FOLR1"	"11"	72189558	72196323	"+"	1648	"protein_coding"	"folate receptor 1 [Source:HGNC Symbol;Acc:HGNC:3791]"
"ENSG00000165046"	197.213173479436	1.12043975811246	0.147618299039822	7.59011427038735	3.19623490924958e-14	1.65113760389173e-13	"LETM2"	"8"	38386207	38409527	"+"	6114	"protein_coding"	"leucine zipper and EF-hand containing transmembrane protein 2 [Source:HGNC Symbol;Acc:HGNC:14648]"
"ENSG00000161395"	124.462043005119	-1.47233169559294	0.194011331524004	-7.58889537032418	3.22644151423296e-14	1.66618248589996e-13	"PGAP3"	"17"	39671122	39696797	"-"	3669	"protein_coding"	"post-GPI attachment to proteins 3 [Source:HGNC Symbol;Acc:HGNC:23719]"
"ENSG00000078043"	280.308312272767	1.01243752073658	0.133510587603034	7.58320024586252	3.37133894918385e-14	1.74042544947129e-13	"PIAS2"	"18"	46803224	46920160	"-"	17527	"protein_coding"	"protein inhibitor of activated STAT 2 [Source:HGNC Symbol;Acc:HGNC:17311]"
"ENSG00000132563"	231.173717348058	-1.04280135113882	0.137706584771734	-7.57263244068827	3.65736033189237e-14	1.88668686538636e-13	"REEP2"	"5"	138439017	138446969	"+"	3284	"protein_coding"	"receptor accessory protein 2 [Source:HGNC Symbol;Acc:HGNC:17975]"
"ENSG00000137094"	188.27372834229	-1.17390161489222	0.155019671672673	-7.57259773695645	3.65833783115412e-14	1.88668686538636e-13	"DNAJB5"	"9"	34989641	34998900	"+"	5891	"protein_coding"	"DnaJ heat shock protein family (Hsp40) member B5 [Source:HGNC Symbol;Acc:HGNC:14887]"
"ENSG00000213366"	80.1353435763403	-1.91780613779122	0.253324005945236	-7.57056612394569	3.71601222163773e-14	1.91450542591008e-13	"GSTM2"	"1"	109668022	109709551	"+"	9116	"protein_coding"	"glutathione S-transferase mu 2 [Source:HGNC Symbol;Acc:HGNC:4634]"
"ENSG00000168101"	176.526151294242	-1.25258679604163	0.165472181580552	-7.56977265953231	3.73877945863835e-14	1.9255903311581e-13	"NUDT16L1"	"16"	4693694	4695859	"+"	2068	"protein_coding"	"nudix hydrolase 16 like 1 [Source:HGNC Symbol;Acc:HGNC:28154]"
"ENSG00000253540"	69.832987873457	2.30351706337845	0.305309193683265	7.54486635527974	4.52751549844729e-14	2.32093630216971e-13	"FAM86HP"	"3"	130099092	130111472	"-"	1301	"transcribed_unprocessed_pseudogene"	"family with sequence similarity 86 member H, pseudogene [Source:HGNC Symbol;Acc:HGNC:42359]"
"ENSG00000099960"	39.3525018593689	5.83144482359442	0.77331151628281	7.54087415072426	4.66831470927689e-14	2.39231690498054e-13	"SLC7A4"	"22"	21028718	21032840	"-"	2447	"protein_coding"	"solute carrier family 7 member 4 [Source:HGNC Symbol;Acc:HGNC:11062]"
"ENSG00000164342"	119.03470825752	-1.58744915000637	0.210526114351489	-7.54039067740547	4.68565569371174e-14	2.40040383589948e-13	"TLR3"	"4"	186069152	186088069	"+"	6724	"protein_coding"	"toll like receptor 3 [Source:HGNC Symbol;Acc:HGNC:11849]"
"ENSG00000182118"	232.410103233104	1.08870171368877	0.144506389613433	7.53393477341136	4.92337270806066e-14	2.52050468355425e-13	"FAM89A"	"1"	231018958	231040246	"-"	2394	"protein_coding"	"family with sequence similarity 89 member A [Source:HGNC Symbol;Acc:HGNC:25057]"
"ENSG00000117407"	114.008264801328	-1.48010491948521	0.197007850830708	-7.5129235370274	5.78213034039959e-14	2.94836901414343e-13	"ARTN"	"1"	43933320	43937241	"+"	2658	"protein_coding"	"artemin [Source:HGNC Symbol;Acc:HGNC:727]"
"ENSG00000186472"	86.793359802406	1.94377553613252	0.258771879532885	7.51154081981888	5.84354439854213e-14	2.97869738327277e-13	"PCLO"	"7"	82754013	83162930	"-"	22873	"protein_coding"	"piccolo presynaptic cytomatrix protein [Source:HGNC Symbol;Acc:HGNC:13406]"
"ENSG00000188856"	180.988358041575	-1.38708362831242	0.184703454675404	-7.50978713825395	5.92235816447158e-14	3.01787207692053e-13	"RPSAP47"	"8"	80558870	80559757	"+"	888	"processed_pseudogene"	"ribosomal protein SA pseudogene 47 [Source:HGNC Symbol;Acc:HGNC:36162]"
"ENSG00000085871"	158.470357587518	-1.2381938460208	0.164916685604364	-7.50799618294072	6.0039255534981e-14	3.05741114581313e-13	"MGST2"	"4"	139665768	139740745	"+"	3182	"protein_coding"	"microsomal glutathione S-transferase 2 [Source:HGNC Symbol;Acc:HGNC:7063]"
"ENSG00000132321"	32.9206530944784	-5.31876125097015	0.710057169548792	-7.49060988194792	6.85543040917725e-14	3.48065813250108e-13	"IQCA1"	"2"	236324147	236507542	"-"	5975	"protein_coding"	"IQ motif containing with AAA domain 1 [Source:HGNC Symbol;Acc:HGNC:26195]"
"ENSG00000128849"	200.148360781395	-1.09931305253473	0.146803949918652	-7.48830704585191	6.97676592055045e-14	3.54109425673864e-13	"CGNL1"	"15"	57375967	57550727	"+"	8663	"protein_coding"	"cingulin like 1 [Source:HGNC Symbol;Acc:HGNC:25931]"
"ENSG00000110871"	219.441784050027	1.07042632388921	0.143239133141607	7.47300196819106	7.83856747519244e-14	3.96933910593682e-13	"COQ5"	"12"	120503274	120534434	"-"	2523	"protein_coding"	"coenzyme Q5, methyltransferase [Source:HGNC Symbol;Acc:HGNC:28722]"
"ENSG00000162105"	157.370051224123	1.34294548939814	0.179847128854769	7.46715000650695	8.19503297194755e-14	4.14439142802239e-13	"SHANK2"	"11"	70467856	71252577	"-"	18775	"protein_coding"	"SH3 and multiple ankyrin repeat domains 2 [Source:HGNC Symbol;Acc:HGNC:14295]"
"ENSG00000180787"	94.7128922492524	1.66373137114501	0.22346384072145	7.44519276932537	9.6802962237071e-14	4.87628281288507e-13	"ZFP3"	"17"	5078248	5096374	"+"	5206	"protein_coding"	"ZFP3 zinc finger protein [Source:HGNC Symbol;Acc:HGNC:12861]"
"ENSG00000148842"	242.755421049732	-1.06094092654264	0.142648675849825	-7.43743971138963	1.02655407599207e-13	5.16263743218766e-13	"CNNM2"	"10"	102918293	103090221	"+"	16324	"protein_coding"	"cyclin and CBS domain divalent metal cation transport mediator 2 [Source:HGNC Symbol;Acc:HGNC:103]"
"ENSG00000061337"	68.9694479668461	-7.734666033695	1.04229857969075	-7.42077767772633	1.16434621886854e-13	5.84414428420022e-13	"LZTS1"	"8"	20246165	20303963	"-"	5706	"protein_coding"	"leucine zipper tumor suppressor 1 [Source:HGNC Symbol;Acc:HGNC:13861]"
"ENSG00000087008"	209.285594349393	-1.08326992054398	0.146479871209463	-7.39535003410074	1.41036251489939e-13	7.05364659597279e-13	"ACOX3"	"4"	8366282	8440723	"-"	3846	"protein_coding"	"acyl-CoA oxidase 3, pristanoyl [Source:HGNC Symbol;Acc:HGNC:121]"
"ENSG00000099625"	211.513521737456	1.24168665136904	0.167984369874636	7.39167966814822	1.44985480333443e-13	7.24409428207106e-13	"CBARP"	"19"	1228287	1238027	"-"	4591	"protein_coding"	"CACN subunit beta associated regulatory protein [Source:HGNC Symbol;Acc:HGNC:28617]"
"ENSG00000166780"	94.0735012790148	1.66222877373677	0.224932608208877	7.38989685387543	1.46942757826011e-13	7.33950450128361e-13	"C16orf45"	"16"	15434295	15625028	"+"	3688	"protein_coding"	"chromosome 16 open reading frame 45 [Source:HGNC Symbol;Acc:HGNC:19213]"
"ENSG00000132274"	42.3573989872684	-2.60448981885571	0.352539839471145	-7.38778863337198	1.49290808238097e-13	7.45436479693246e-13	"TRIM22"	"11"	5689689	5737089	"+"	6020	"protein_coding"	"tripartite motif containing 22 [Source:HGNC Symbol;Acc:HGNC:16379]"
"ENSG00000067715"	55.8445002241437	2.23640680544261	0.303227632450586	7.37533973196539	1.63926491538575e-13	8.17188964947971e-13	"SYT1"	"12"	78863993	79452008	"+"	6494	"protein_coding"	"synaptotagmin 1 [Source:HGNC Symbol;Acc:HGNC:11509]"
"ENSG00000204682"	140.162710611467	-1.37344049624985	0.186426157766108	-7.3672091551282	1.74237015108711e-13	8.67618874002236e-13	"CASC10"	"10"	21492658	21497262	"-"	3801	"protein_coding"	"cancer susceptibility 10 [Source:HGNC Symbol;Acc:HGNC:31448]"
"ENSG00000187601"	53.3130026117185	-2.34963741959471	0.320421686790194	-7.33295378078828	2.25134597562888e-13	1.11473146086497e-12	"MAGEH1"	"X"	55452105	55453566	"+"	1462	"protein_coding"	"MAGE family member H1 [Source:HGNC Symbol;Acc:HGNC:24092]"
"ENSG00000129946"	100.233964735485	1.61627306653952	0.220477605995475	7.33078109788935	2.28815149885923e-13	1.13222652487779e-12	"SHC2"	"19"	416583	460996	"-"	4131	"protein_coding"	"SHC adaptor protein 2 [Source:HGNC Symbol;Acc:HGNC:29869]"
"ENSG00000265415"	217.593384397553	-1.12196706451613	0.153061047613779	-7.33019329220331	2.29821017445519e-13	1.13683811330607e-12	"AC099850.3"	"17"	59202677	59203829	"-"	321	"antisense"	"novel transcript, antisense to PRR11"
"ENSG00000240859"	44.075772035439	-2.59012566829489	0.353352767599615	-7.33014116711198	2.29910424572043e-13	1.13691480926272e-12	"AC093627.4"	"7"	149571	155465	"+"	5175	"lincRNA"	"uncharacterized LOC100507642 [Source:NCBI gene;Acc:100507642]"
"ENSG00000174951"	100.129305484149	1.53751877533011	0.209884274126012	7.32555491226088	2.37912182472779e-13	1.17459596121991e-12	"FUT1"	"19"	48748011	48755390	"-"	4343	"protein_coding"	"fucosyltransferase 1 (H blood group) [Source:HGNC Symbol;Acc:HGNC:4012]"
"ENSG00000132329"	309.892247077074	-1.03867147287594	0.141907545142321	-7.31935339896297	2.49168617774604e-13	1.22859295379632e-12	"RAMP1"	"2"	237858893	237912114	"+"	1234	"protein_coding"	"receptor activity modifying protein 1 [Source:HGNC Symbol;Acc:HGNC:9843]"
"ENSG00000153233"	170.673510310381	1.14026025294856	0.155982908265478	7.31016151466976	2.66821467463431e-13	1.31310987058779e-12	"PTPRR"	"12"	70638073	70920843	"-"	5142	"protein_coding"	"protein tyrosine phosphatase, receptor type R [Source:HGNC Symbol;Acc:HGNC:9680]"
"ENSG00000109705"	111.899503095594	-1.62442545762919	0.222298065377489	-7.30742057908024	2.72319180567389e-13	1.33930891107695e-12	"NKX3-2"	"4"	13540830	13545050	"-"	2801	"protein_coding"	"NK3 homeobox 2 [Source:HGNC Symbol;Acc:HGNC:951]"
"ENSG00000005001"	47.9924089271806	2.48326764131454	0.340028661370484	7.30311271792718	2.81185425666659e-13	1.37982666298433e-12	"PRSS22"	"16"	2852727	2858170	"-"	2387	"protein_coding"	"serine protease 22 [Source:HGNC Symbol;Acc:HGNC:14368]"
"ENSG00000197632"	32.7173730006348	5.23996927163675	0.718283938514395	7.29512243093507	2.9838761773735e-13	1.46330733543876e-12	"SERPINB2"	"18"	63871692	63903890	"+"	2748	"protein_coding"	"serpin family B member 2 [Source:HGNC Symbol;Acc:HGNC:8584]"
"ENSG00000102109"	133.825355672887	1.40024653609743	0.192039690883464	7.29144339722532	3.06651723289321e-13	1.5019198061391e-12	"PCSK1N"	"X"	48831094	48835633	"-"	1363	"protein_coding"	"proprotein convertase subtilisin/kexin type 1 inhibitor [Source:HGNC Symbol;Acc:HGNC:17301]"
"ENSG00000088451"	226.640350629453	1.0710257911463	0.147218040129387	7.27509882759609	3.46166933873222e-13	1.69115024157055e-12	"TGDS"	"13"	94574051	94596257	"-"	2589	"protein_coding"	"TDP-glucose 4,6-dehydratase [Source:HGNC Symbol;Acc:HGNC:20324]"
"ENSG00000137821"	148.032796527122	1.26618248844362	0.174212219154985	7.2680463780625	3.64723583880793e-13	1.77841762739211e-12	"LRRC49"	"15"	70853239	71053657	"+"	9991	"protein_coding"	"leucine rich repeat containing 49 [Source:HGNC Symbol;Acc:HGNC:25965]"
"ENSG00000170006"	100.637462809938	1.52490932407578	0.209923461996653	7.2641205016907	3.75473181831028e-13	1.82851517229773e-12	"TMEM154"	"4"	152618632	152680165	"-"	11587	"protein_coding"	"transmembrane protein 154 [Source:HGNC Symbol;Acc:HGNC:26489]"
"ENSG00000234380"	63.1869747357793	2.01162109513919	0.277060149707387	7.26059340278179	3.85395812027499e-13	1.87564984885512e-12	"LINC01426"	"21"	34745757	34784886	"+"	3219	"antisense"	"long intergenic non-protein coding RNA 1426 [Source:HGNC Symbol;Acc:HGNC:50734]"
"ENSG00000276672"	145.43390531818	-1.30350175315557	0.179600769223398	-7.25777377676036	3.93512952655105e-13	1.91394349151e-12	"AL161891.1"	"13"	33846190	33850825	"+"	4636	"sense_intronic"	"novel transcript, sense intronic to RFC3"
"ENSG00000145743"	235.736110470189	-1.02111549017933	0.14070032291054	-7.25737844133144	3.94664381820367e-13	1.91893705749827e-12	"FBXL17"	"5"	107859035	108382098	"-"	8125	"protein_coding"	"F-box and leucine rich repeat protein 17 [Source:HGNC Symbol;Acc:HGNC:13615]"
"ENSG00000112294"	142.735768268481	-1.25942889694933	0.173996716290549	-7.23823370807911	4.54565656783517e-13	2.19906857357158e-12	"ALDH5A1"	"6"	24494852	24537207	"+"	5525	"protein_coding"	"aldehyde dehydrogenase 5 family member A1 [Source:HGNC Symbol;Acc:HGNC:408]"
"ENSG00000009780"	191.734734854537	1.12187572560599	0.155087099402794	7.23384298195068	4.69514593464642e-13	2.26995993270272e-12	"FAM76A"	"1"	27725979	27763122	"+"	4034	"protein_coding"	"family with sequence similarity 76 member A [Source:HGNC Symbol;Acc:HGNC:28530]"
"ENSG00000186625"	222.398290333234	-1.09668648375768	0.151704240387962	-7.22910896197141	4.86173250539336e-13	2.34976100731924e-12	"KATNA1"	"6"	149594873	149648972	"-"	2308	"protein_coding"	"katanin catalytic subunit A1 [Source:HGNC Symbol;Acc:HGNC:6216]"
